Selected,pseudo_key,has_cons,num_sbs_accts,customer_sbs_spend,cust_lvl_supps,customer_sbs_tenure,PRODUCT_COLOR,segment,platinum,fee,core,redeemer,tenure_sq,freq_traveler,prem_freq_traveler,d_telesalesOB,d_telesalesIB,d_F2F,d_acq_miss,d_eng_acct,d_bus_serv,d_constr,d_misc_retail,d_real_estate,d_wholesale,d_health_serv,d_eat_drink,firm_miss,spend_freq,inactive_freq,high_spend_freq,summer_fun,num_cat,num_cat_sq,spnd_per_trans,trans_per_card,advert_B2B,pts_redeemed_new,imput_rev_cond_fill,gold,green
1,6355,1,1,121627.85,0,14,GOLD,Short Tenure,0,1,1,1,196,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0.6430739347,13,169,671.97707182,181,0,623000,857000,1,0
1,6381,0,1,131310.81,1,43,PLATINUM,Short Tenure,1,1,1,1,1849,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.4860254505,15,225,489.96570896,134,0,0,5898370,0,0
1,6386,1,1,22550.26,0,16,GREEN,Short Tenure,0,1,1,0,256,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,100,275.00317073,82,0.1047693396,0,2200000,0,1
1,6391,0,1,632414.65,1,33,PLATINUM,Short Tenure,1,1,1,1,1089,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11,0.3755706592,18,324,400.76974018,789,0.1636084914,1433907,4186429,0,0
1,6400,1,1,557681.05,1,71,PLATINUM,Short Tenure,1,1,1,1,5041,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,8,0.3662165835,17,289,881.01271722,316.5,0.3720433983,1205000,10415094,0,0
1,6420,1,1,20169.39,0,23,GOLD,Short Tenure,0,1,1,0,529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,9,81,650.62548387,31,0,0,976916,1,0
1,6436,0,1,3859.88,0,63,GREEN,Short Tenure,0,1,1,0,3969,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0.3220686539,4,16,137.85285714,28,0,0,4697361,0,1
1,6466,1,1,3043100.86,1,60,PLATINUM,Short Tenure,1,1,1,1,3600,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0.9853968979,17,289,1526.894561,996.5,0.492749117,1455164,14000,0,0
1,6471,1,1,57301.82,8,41,PLATINUM,Short Tenure,1,1,1,1,1681,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,196,119.37879167,53.333333333,0,0,6646456,0,0
1,6484,0,1,132042.93,0,23,GOLD,Short Tenure,0,1,1,0,529,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,0,3,0,10,100,1091.2638843,121,0,0,193802,1,0
1,6520,1,1,247447.78,1,69,PLATINUM,Short Tenure,1,1,1,1,4761,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,4,0,15,225,850.33601375,145.5,0,300000,364133,0,0
1,6523,0,1,200204.57,2,54,GOLD,Short Tenure,0,1,1,1,2916,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,3,1,17,289,315.2827874,211.66666667,0,207376,6864620,1,0
